data_origin,date,terms,counts,scaled_counts,total_tokens,title
Language Resources and Evaluation,2010-10-01,network analysis,0,0.0,115368,Language Resources and Evaluation
Language Resources and Evaluation,2011-01-01,network,0,0.0,67536,Language Resources and Evaluation
Language Resources and Evaluation,2011-01-01,network analysis,0,0.0,67536,Language Resources and Evaluation
Language Resources and Evaluation,2011-04-01,network,4,0.05847204843337251,140344,Language Resources and Evaluation
Language Resources and Evaluation,2011-04-01,network analysis,0,0.0,140344,Language Resources and Evaluation
Language Resources and Evaluation,2011-07-01,network,3,0.2247911898018639,109960,Language Resources and Evaluation
Language Resources and Evaluation,2011-07-01,network analysis,0,0.0,109960,Language Resources and Evaluation
Language Resources and Evaluation,2011-10-01,network,3,0.18147084870269395,103868,Language Resources and Evaluation
Language Resources and Evaluation,2011-10-01,network analysis,0,0.0,103868,Language Resources and Evaluation
Language Resources and Evaluation,2012-01-01,network,4,0.2445204815565744,135404,Language Resources and Evaluation
Language Resources and Evaluation,2012-01-01,network analysis,1,0.03069367710251688,135404,Language Resources and Evaluation
Language Resources and Evaluation,2012-04-01,network,13,0.2964306607828949,159712,Language Resources and Evaluation
Language Resources and Evaluation,2012-04-01,network analysis,1,0.009205560158335634,159712,Language Resources and Evaluation
Language Resources and Evaluation,2012-07-01,network,7,0.18906290978620346,153618,Language Resources and Evaluation
Language Resources and Evaluation,2012-07-01,network analysis,0,0.0,153618,Language Resources and Evaluation
Language Resources and Evaluation,2012-10-01,network,3,0.15177715258743546,188970,Language Resources and Evaluation
Language Resources and Evaluation,2012-10-01,network analysis,0,0.0,188970,Language Resources and Evaluation
Language Resources and Evaluation,2013-01-01,network,13,0.1339066712881659,224576,Language Resources and Evaluation
Language Resources and Evaluation,2013-01-01,network analysis,0,0.0,224576,Language Resources and Evaluation
Language Resources and Evaluation,2013-04-01,network,7,0.2160573313183745,267170,Language Resources and Evaluation
Language Resources and Evaluation,2013-04-01,network analysis,0,0.0,267170,Language Resources and Evaluation
Language Resources and Evaluation,2013-09-01,network,18,0.2215956473062221,289466,Language Resources and Evaluation
Language Resources and Evaluation,2013-09-01,network analysis,0,0.0,289466,Language Resources and Evaluation
Language Resources and Evaluation,2013-10-01,network,58,0.7000106481751461,326906,Language Resources and Evaluation
Language Resources and Evaluation,2013-10-01,network analysis,3,0.025555839509327882,326906,Language Resources and Evaluation
Language Resources and Evaluation,2014-01-01,network,3,0.143479874154295,170878,Language Resources and Evaluation
Language Resources and Evaluation,2014-01-01,network analysis,0,0.0,170878,Language Resources and Evaluation
Language Resources and Evaluation,2014-04-01,network,11,0.24258676304846297,172862,Language Resources and Evaluation
Language Resources and Evaluation,2014-04-01,network analysis,0,0.0,172862,Language Resources and Evaluation
Language Resources and Evaluation,2014-07-01,network,4,0.172801731927681,117100,Language Resources and Evaluation
Language Resources and Evaluation,2014-07-01,network analysis,0,0.0,117100,Language Resources and Evaluation
Language Resources and Evaluation,2014-10-01,network,8,0.15300670728118698,194992,Language Resources and Evaluation
Language Resources and Evaluation,2014-10-01,network analysis,0,0.0,194992,Language Resources and Evaluation
Language Resources and Evaluation,2015-01-01,network,2,0.1413427561837456,160516,Language Resources and Evaluation
Language Resources and Evaluation,2015-01-01,network analysis,0,0.0,160516,Language Resources and Evaluation
Language Resources and Evaluation,2015-04-01,network,15,0.34241966278474895,190420,Language Resources and Evaluation
Language Resources and Evaluation,2015-04-01,network analysis,0,0.0,190420,Language Resources and Evaluation
Language Resources and Evaluation,2015-07-01,network,7,0.17307515334280374,243762,Language Resources and Evaluation
Language Resources and Evaluation,2015-07-01,network analysis,0,0.0,243762,Language Resources and Evaluation
Language Resources and Evaluation,2015-10-01,network,3,0.09441927711843766,135426,Language Resources and Evaluation
Language Resources and Evaluation,2015-10-01,network analysis,0,0.0,135426,Language Resources and Evaluation
Language Resources and Evaluation,2016-01-01,network,8,0.18266171076400897,138820,Language Resources and Evaluation
Language Resources and Evaluation,2016-01-01,network analysis,0,0.0,138820,Language Resources and Evaluation
Language Resources and Evaluation,2016-04-01,network,14,0.2112584737422225,240956,Language Resources and Evaluation
Language Resources and Evaluation,2016-04-01,network analysis,0,0.0,240956,Language Resources and Evaluation
Language Resources and Evaluation,2016-07-01,network,11,0.2316118516691215,211090,Language Resources and Evaluation
Language Resources and Evaluation,2016-07-01,network analysis,0,0.0,211090,Language Resources and Evaluation
Language Resources and Evaluation,2016-10-01,network,6,0.16629625718642357,149084,Language Resources and Evaluation
Language Resources and Evaluation,2016-10-01,network analysis,0,0.0,149084,Language Resources and Evaluation
Language Resources and Evaluation,2017-01-01,network,2,0.04294938534279882,181826,Language Resources and Evaluation
Language Resources and Evaluation,2017-01-01,network analysis,0,0.0,181826,Language Resources and Evaluation
Language Resources and Evaluation,2017-04-01,network,5,0.10339741563247372,257478,Language Resources and Evaluation
Language Resources and Evaluation,2017-04-01,network analysis,0,0.0,257478,Language Resources and Evaluation
Language Resources and Evaluation,2017-07-01,network,20,0.2337431945093734,266800,Language Resources and Evaluation
Language Resources and Evaluation,2017-07-01,network analysis,0,0.0,266800,Language Resources and Evaluation
Language Resources and Evaluation,2017-10-01,network,29,0.34262928739763104,171924,Language Resources and Evaluation
Language Resources and Evaluation,2017-10-01,network analysis,0,0.0,171924,Language Resources and Evaluation
Language Resources and Evaluation,2018-01-01,network,14,0.17188101796065772,303882,Language Resources and Evaluation
Language Resources and Evaluation,2018-01-01,network analysis,0,0.0,303882,Language Resources and Evaluation
Language Resources and Evaluation,2018-04-01,network,7,0.11630374667539034,255718,Language Resources and Evaluation
Language Resources and Evaluation,2018-04-01,network analysis,0,0.0,255718,Language Resources and Evaluation
Language Resources and Evaluation,2018-07-01,network,11,0.16106631120638965,210832,Language Resources and Evaluation
Language Resources and Evaluation,2018-07-01,network analysis,0,0.0,210832,Language Resources and Evaluation
Language Resources and Evaluation,2018-10-01,network,14,0.23349764379179097,101430,Language Resources and Evaluation
Language Resources and Evaluation,2018-10-01,network analysis,0,0.0,101430,Language Resources and Evaluation
Language Resources and Evaluation,2019-01-01,network,5,0.08097149252311957,197824,Language Resources and Evaluation
Language Resources and Evaluation,2019-01-01,network analysis,0,0.0,197824,Language Resources and Evaluation
Language Resources and Evaluation,2019-04-01,network,11,0.1509920513259634,97412,Language Resources and Evaluation
Language Resources and Evaluation,2019-04-01,network analysis,0,0.0,97412,Language Resources and Evaluation
Language Resources and Evaluation,2019-07-01,network,3,0.0943059760399182,196746,Language Resources and Evaluation
Language Resources and Evaluation,2019-07-01,network analysis,0,0.0,196746,Language Resources and Evaluation
Language Resources and Evaluation,2019-10-01,network,16,0.1944031905594048,311060,Language Resources and Evaluation
Language Resources and Evaluation,2019-10-01,network analysis,3,0.025002360027981677,311060,Language Resources and Evaluation
